watershed_id,mean_elevation,mean_slope,mean_aspect,mean_plan_curvature,mean_profile_curvature,mean_twi,mean_spi,mean_tri,mean_distance_to_river,mean_rainfall_mean,mean_lulc,mean_soil_clay
268,5196.98828125,23.060134887695312,174.49607849121094,0.00013168736768420786,-0.00013751626829616725,6.304124355316162,1088.6820068359375,1.4751642942428589,1048.5697021484375,450.161865234375,68.04640197753906,178.67904663085938
269,4986.05615234375,24.61127281188965,174.51162719726562,6.760552059859037e-05,-6.0655987908830866e-05,6.190676212310791,2148.36865234375,1.4357863664627075,1013.8646850585938,379.1898498535156,62.6318359375,207.90061950683594
270,4831.96337890625,29.108549118041992,169.85910034179688,7.853234274080023e-05,-8.58679341035895e-05,5.8233962059021,22884.87109375,1.8873271942138672,961.9006958007812,298.00567626953125,59.07420349121094,215.0667266845703
271,4821.6962890625,32.0419807434082,174.16140747070312,7.51707557355985e-05,-8.380688086617738e-05,5.6752238273620605,44008.515625,2.1979997158050537,1047.674560546875,280.90283203125,59.679813385009766,218.7691192626953
272,4890.837890625,28.654573440551758,175.6037139892578,9.432078513782471e-05,-0.0001025335950544104,5.897897720336914,1567.8602294921875,1.8780784606933594,972.70703125,,59.6252326965332,
273,5052.060546875,29.42223358154297,189.64845275878906,9.226148540619761e-05,-0.00010735068644862622,5.809500694274902,3589.281494140625,1.9861505031585693,1067.8212890625,,62.28831481933594,
274,4725.587890625,28.645977020263672,184.82220458984375,0.0001013353539747186,-0.00010541094525251538,5.8095784187316895,2137.513671875,2.0197219848632812,1080.68896484375,,60.254390716552734,
275,2878.62939453125,16.36249351501465,96.92442321777344,0.0017915520584210753,0.0012519480660557747,8.60170841217041,1351.743896484375,10.314946174621582,1309.18798828125,,55.00472640991211,
276,248.19937133789062,1.4156999588012695,159.3641357421875,9.794811194296926e-05,1.83538122655591e-05,9.24399471282959,525.303466796875,0.5589668154716492,680.6449584960938,,26.575679779052734,
277,338.3360900878906,3.371691942214966,196.655517578125,7.102022937033325e-05,-7.308665226446465e-05,8.284890174865723,2310.134765625,0.5660926103591919,590.07373046875,1279.997314453125,25.61308479309082,208.84951782226562
278,477.23809814453125,9.359683990478516,178.28846740722656,0.00016385718481615186,-0.00016980408690869808,7.223360538482666,4810.720703125,1.2988160848617554,1107.5106201171875,1395.0054931640625,19.59654426574707,207.74468994140625
279,1264.732177734375,27.883983612060547,180.93153381347656,0.0001250689965672791,-0.0001141968386946246,5.712121963500977,6502.78076171875,2.450164318084717,1147.86279296875,1451.49609375,15.713240623474121,210.03909301757812
280,1870.2008056640625,31.777467727661133,174.46664428710938,6.732265319442376e-05,-4.374484342406504e-05,5.521187782287598,15199.6640625,2.5682578086853027,1088.8067626953125,1356.71533203125,17.722524642944336,208.27845764160156
281,2100.072265625,29.52558135986328,175.22134399414062,7.518776692450047e-05,-5.3001440392108634e-05,5.67910623550415,3735.5927734375,2.245807409286499,1021.7969970703125,1225.24951171875,17.489253997802734,207.4581298828125
282,2313.8720703125,25.351015090942383,171.2392578125,4.934256139677018e-05,-5.3593390475725755e-05,5.863993167877197,1807.040771484375,1.9577915668487549,1080.856201171875,1181.0262451171875,16.771982192993164,207.72738647460938
283,1990.7374267578125,29.357215881347656,177.20413208007812,8.480156975565478e-05,-8.296358282677829e-05,5.777652740478516,70373.5,2.099196434020996,1022.8739624023438,1132.2281494140625,18.679855346679688,205.2414093017578
284,2247.577880859375,31.548934936523438,177.9702911376953,6.79626245982945e-05,-5.896150105400011e-05,5.837860584259033,173877.609375,2.0236294269561768,1113.230224609375,1130.575927734375,18.801654815673828,206.68405151367188
285,4068.78564453125,30.92262840270996,181.75827026367188,4.0573726437287405e-05,-5.774946112069301e-05,5.867564678192139,1653.8880615234375,2.034381866455078,1197.3353271484375,1176.453369140625,51.91120910644531,198.73135375976562
286,4553.673828125,29.27400779724121,181.86622619628906,0.00010468100663274527,-0.0001105338305933401,6.047445774078369,2196.1962890625,1.8914481401443481,1132.141845703125,1073.51611328125,64.2369613647461,155.8558807373047
287,4938.55322265625,27.302160263061523,189.77883911132812,0.00014374966849572957,-0.00015552283730357885,6.137378215789795,3723.996337890625,1.9382781982421875,1124.6220703125,751.4130859375,66.9517593383789,116.03118896484375
288,5156.68310546875,26.251846313476562,183.537841796875,0.00015777730732224882,-0.0001763171167112887,6.1862263679504395,3097.75830078125,1.8792561292648315,1187.356689453125,621.8544311523438,66.54853057861328,109.07770538330078
289,4803.0380859375,26.212324142456055,174.72361755371094,0.00012719178630504757,-0.00014587370969820768,6.2037763595581055,3635.882568359375,1.6605188846588135,1031.9239501953125,515.505615234375,64.43505096435547,198.6001739501953
290,5244.1396484375,27.269853591918945,174.5048065185547,0.00012072929530404508,-0.00012851563224103302,6.038206100463867,1573.7012939453125,1.7632496356964111,1242.8721923828125,454.9051208496094,65.36532592773438,166.74269104003906
291,5116.46240234375,26.723663330078125,177.11712646484375,0.00010106450645253062,-0.00011273453128524125,5.987452030181885,1497.9117431640625,1.8098446130752563,949.2548217773438,410.3475341796875,62.4228515625,201.5946044921875
292,4921.51513671875,27.44029426574707,176.79244995117188,0.00012905742914881557,-0.0001350568054476753,5.979628562927246,5698.09814453125,1.7883005142211914,968.7216796875,366.8169250488281,59.701446533203125,214.11741638183594
293,4987.31591796875,26.69391632080078,173.7514190673828,0.00011047816224163398,-0.00011025887943105772,5.977856159210205,7419.74267578125,1.778733253479004,1052.7735595703125,290.0601501464844,59.95582580566406,215.51756286621094
294,4783.94287109375,18.70945167541504,170.7141571044922,8.815679757390171e-05,-8.905347931431606e-05,6.6206231117248535,14473.029296875,1.0893259048461914,994.2073974609375,264.7391357421875,61.2443962097168,219.76593017578125
295,5310.11865234375,21.930078506469727,177.67127990722656,8.084799628704786e-05,-8.066618465818465e-05,6.443426609039307,561.4869384765625,0.9840008020401001,1132.59033203125,,66.93927764892578,
296,4850.30419921875,23.701642990112305,158.98973083496094,9.844087617238984e-05,-0.00011094571527792141,6.198663234710693,2750.5869140625,1.433218002319336,891.5423583984375,,61.8491096496582,
297,4322.79150390625,29.12615966796875,165.34864807128906,9.783190034795552e-05,-0.00010291158832842484,5.739659786224365,18877.404296875,2.2032954692840576,1097.36328125,,51.64491271972656,
298,2336.57470703125,12.9718599319458,103.14144134521484,0.001453386270441115,0.0009912007953971624,8.725179672241211,118609.3984375,7.979679107666016,1442.6171875,,55.09796142578125,
299,261.52386474609375,1.8262656927108765,159.43380737304688,0.00010041305358754471,1.9049100956181064e-05,9.090513229370117,493.8497314453125,0.6180654168128967,713.5825805664062,,25.365264892578125,
300,537.0914916992188,10.330403327941895,188.5106201171875,0.00017258190200664103,-0.00016979842621367425,7.119706630706787,310.05523681640625,1.4099887609481812,1034.286376953125,1373.0877685546875,18.55093765258789,209.70152282714844
301,556.6552124023438,5.001330375671387,203.37704467773438,4.882879875367507e-05,-5.167449853615835e-05,7.946911811828613,3723.421142578125,0.7124500870704651,679.5499267578125,1462.6678466796875,22.88689613342285,206.5185089111328
302,1191.289794921875,28.295921325683594,183.88478088378906,0.00013707278412766755,-0.0001358011068077758,5.709897994995117,85953.875,2.414201498031616,996.8411254882812,1496.2957763671875,17.790611267089844,210.62049865722656
303,1748.533447265625,32.306678771972656,185.0763702392578,7.389876554952934e-05,-7.648635073564947e-05,5.512158393859863,81806.46875,2.5957436561584473,992.7307739257812,1361.5411376953125,19.329198837280273,208.89512634277344
304,1952.9248046875,31.375051498413086,176.36598205566406,4.4278858695179224e-05,-4.134548726142384e-05,5.685832977294922,24361.802734375,2.1946582794189453,1120.2572021484375,1199.9715576171875,16.868825912475586,209.35916137695312
305,2299.75634765625,28.0993595123291,189.90884399414062,8.128456101985648e-05,-9.967030200641602e-05,5.855469703674316,6770.50830078125,2.0011086463928223,969.2836303710938,1156.5301513671875,17.190263748168945,208.06484985351562
306,2838.023681640625,31.368000030517578,187.23040771484375,4.8442241677548736e-05,-5.990300633129664e-05,5.756787300109863,2951.267333984375,2.157846212387085,1011.3236083984375,1153.5093994140625,20.510921478271484,213.41505432128906
307,2722.9052734375,32.0957145690918,186.93524169921875,4.984931365470402e-05,-5.3718042181571946e-05,5.81582498550415,318382.21875,2.085753917694092,1043.4197998046875,1040.091796875,23.949077606201172,211.9786376953125
308,3996.2177734375,32.28151321411133,166.78570556640625,6.83029429637827e-05,-7.437778549501672e-05,5.84263277053833,1949.539794921875,2.1334288120269775,1141.7703857421875,950.6788940429688,47.65333557128906,186.50311279296875
309,5014.55908203125,26.150230407714844,177.63397216796875,0.00014035905769560486,-0.0001517710043117404,6.216274738311768,939.086669921875,1.6689324378967285,1179.9794921875,869.508056640625,68.78335571289062,148.09622192382812
310,5080.31787109375,29.47391128540039,166.01756286621094,0.00011792092846008018,-0.0001512778690084815,5.975572109222412,1986.186767578125,1.9319562911987305,1252.4173583984375,616.4998168945312,65.3663101196289,169.73403930664062
311,5190.95703125,29.930402755737305,170.08645629882812,7.464463851647452e-05,-8.854140469338745e-05,5.880661487579346,1662.986328125,1.9960155487060547,1308.503173828125,516.3746948242188,63.76445007324219,183.35806274414062
312,4755.083984375,29.395015716552734,165.20431518554688,0.00010903988004429266,-0.00011695221473928541,6.021825313568115,4194.75146484375,1.898459792137146,1020.2210083007812,468.45635986328125,61.21288299560547,209.81869506835938
313,5355.30322265625,27.60458755493164,174.6264190673828,0.00013318387209437788,-0.00013717036927118897,5.977455139160156,867.7264404296875,1.8356503248214722,1107.6856689453125,419.8572082519531,63.331146240234375,185.8937225341797
314,5150.31494140625,23.68517303466797,166.6128387451172,0.00013927818508818746,-0.0001455361198168248,6.2834153175354,1227.143310546875,1.5707911252975464,983.332275390625,384.3294982910156,61.12224197387695,209.23460388183594
315,5172.37548828125,22.254844665527344,169.692138671875,0.00012735900236293674,-0.00012199017510283738,6.272770404815674,1012.76708984375,1.3480256795883179,985.8193969726562,342.2478942871094,60.33818435668945,211.9925537109375
316,5157.326171875,18.335540771484375,191.19883728027344,7.004491635598242e-05,-7.030012784525752e-05,6.8102030754089355,1342.1060791015625,0.8321033716201782,1005.1556396484375,272.1059875488281,61.689727783203125,210.66688537597656
317,4940.8388671875,14.804176330566406,160.7014923095703,7.415842264890671e-05,-7.902316428953782e-05,7.647460460662842,1702.0279541015625,0.5605199933052063,1109.5926513671875,242.9320526123047,63.333717346191406,218.0911102294922
318,5038.802734375,18.722034454345703,172.77450561523438,7.722211739746854e-05,-8.366829570150003e-05,6.688510417938232,1110.4088134765625,0.8899515271186829,1057.181396484375,,63.50127029418945,
319,4788.39453125,30.037355422973633,182.88583374023438,7.411027763737366e-05,-8.544605952920392e-05,5.796935081481934,17032.845703125,1.798240065574646,1119.5208740234375,,57.15376663208008,
320,4651.77734375,28.06186294555664,194.96597290039062,7.747868949081749e-05,-7.797622674843296e-05,5.963876247406006,11517.6318359375,1.616494059562683,1045.0574951171875,,60.58759307861328,
321,3427.2041015625,17.502065658569336,133.6531219482422,0.0015247468836605549,0.001615186920389533,8.14995002746582,1100.4705810546875,9.8930025100708,1110.2952880859375,,65.05548095703125,
322,383.0927429199219,7.137388706207275,151.744384765625,0.0001782730978447944,-3.837527765426785e-05,8.246079444885254,422.31903076171875,1.3146450519561768,1009.8225708007812,,14.796586036682129,
323,624.5459594726562,7.688007354736328,175.7368927001953,0.0001047813129844144,-0.00010792868852149695,7.375964164733887,388.5408630371094,1.1046744585037231,1136.5775146484375,1448.119873046875,20.078838348388672,136.6710205078125
324,1099.0147705078125,18.937198638916016,190.09127807617188,0.00010349537478759885,-8.735254232306033e-05,6.37730073928833,1688.6353759765625,1.8762497901916504,890.654541015625,1514.3370361328125,17.264692306518555,202.4238739013672
325,1496.5882568359375,30.505659103393555,182.0603485107422,8.681541658006608e-05,-8.846165292197838e-05,5.5768561363220215,33901.6171875,2.4847395420074463,1012.8878173828125,1491.8065185546875,19.87250328063965,210.96055603027344
326,1863.66552734375,29.972698211669922,172.53553771972656,9.451960067963228e-05,-9.632557339500636e-05,5.631364345550537,7950.97412109375,2.348832845687866,1015.9646606445312,1349.1812744140625,17.405517578125,209.81358337402344
327,1866.829833984375,28.16941261291504,183.71566772460938,0.00011906666622962803,-0.0001217027529492043,5.806690216064453,7799.35009765625,2.053861379623413,929.58984375,1210.529296875,13.903897285461426,209.5568084716797
328,2625.666015625,30.99489974975586,183.59840393066406,5.2675728511530906e-05,-3.9502254367107525e-05,5.787700653076172,8456.7822265625,2.0616862773895264,1122.3370361328125,1097.7666015625,16.00070571899414,212.17393493652344
329,3603.36962890625,31.155685424804688,185.1763458251953,6.187699182191864e-05,-6.265911360969767e-05,5.83256721496582,3642.724365234375,2.071580410003662,1042.2698974609375,1052.71533203125,36.6930046081543,214.99282836914062
330,3383.663330078125,33.489532470703125,168.91481018066406,7.298427954083309e-05,-7.365070632658899e-05,5.79714822769165,174892.828125,2.0828588008880615,1029.8348388671875,825.6096801757812,34.64044189453125,214.76515197753906
331,4322.642578125,31.74685287475586,179.67776489257812,9.633324225433171e-05,-0.00010137914796359837,5.916548728942871,2659.73779296875,2.0103423595428467,1267.8616943359375,734.939697265625,55.15448760986328,189.06724548339844
332,4769.673828125,29.095985412597656,177.4873504638672,0.00010698456026148051,-0.0001259834534721449,5.914567470550537,1747.340576171875,1.9330589771270752,1100.2464599609375,658.5079345703125,67.15937805175781,206.11279296875
333,4534.0029296875,31.471315383911133,172.01052856445312,8.415783668169752e-05,-8.544611773686484e-05,5.7841010093688965,4379.84375,2.1631548404693604,1091.5064697265625,491.53057861328125,60.93669128417969,217.52423095703125
334,4417.47021484375,24.770017623901367,167.93472290039062,8.913848432712257e-05,-0.00011011388414772227,6.2293901443481445,5285.041015625,1.7240471839904785,1055.37841796875,446.0067443847656,60.227725982666016,216.6869354248047
335,5122.30322265625,28.072378158569336,188.72560119628906,8.83607572177425e-05,-9.285425039706752e-05,5.933185577392578,2798.720947265625,1.9007925987243652,1181.6676025390625,406.174560546875,61.67264938354492,190.3532257080078
336,5331.1533203125,25.881858825683594,174.28814697265625,0.00017169762577395886,-0.00018383722635917366,6.134233474731445,1258.857666015625,1.7224675416946411,959.0296020507812,368.5121765136719,61.6330680847168,198.93032836914062
337,5132.56396484375,18.801664352416992,172.6085205078125,0.00011690671817632392,-0.0001271160290343687,6.71363639831543,790.9864501953125,1.1372483968734741,996.6900634765625,334.17486572265625,60.45499801635742,212.84654235839844
338,5292.8037109375,18.662975311279297,180.0081329345703,8.668320515425876e-05,-8.765157690504566e-05,6.704227924346924,585.617919921875,0.8938418030738831,1092.3662109375,295.5434265136719,62.809505462646484,201.85968017578125
339,5524.1728515625,17.365407943725586,178.8642120361328,9.033728565555066e-05,-7.454071601387113e-05,6.900280952453613,685.835693359375,0.6410027146339417,1141.7296142578125,241.90817260742188,65.70156860351562,195.7421112060547
340,5192.37744140625,16.694011688232422,187.61282348632812,6.581336492672563e-05,-6.223184027476236e-05,7.385379314422607,744.4205932617188,0.6516560912132263,1143.466552734375,214.59860229492188,63.872371673583984,210.3125762939453
341,4828.67822265625,27.659616470336914,183.01690673828125,6.314624624792486e-05,-7.854857540223747e-05,6.043550491333008,33065.1171875,1.600063443183899,965.1576538085938,,60.287208557128906,
342,5072.12451171875,29.66014862060547,182.0746307373047,8.180673466995358e-05,-8.66498303366825e-05,6.0566887855529785,13741.1943359375,1.3884941339492798,1029.935302734375,,63.129417419433594,
343,5400.35498046875,25.072912216186523,176.3756866455078,0.00012365725706331432,-0.00011983196600340307,6.298480033874512,1209.6982421875,1.1317776441574097,978.7559814453125,,65.31934356689453,
344,3515.25732421875,17.950868606567383,124.8709945678711,0.0015410989290103316,0.0013102081138640642,8.002716064453125,8307.169921875,10.086284637451172,1484.25146484375,,59.65900421142578,
345,332.641845703125,4.853470325469971,136.7441864013672,0.00016043640789575875,1.0330025361326989e-05,8.735132217407227,8321.5478515625,1.131117343902588,873.0615234375,,18.978429794311523,
346,924.9857177734375,18.58460235595703,194.70916748046875,0.00010142462269868702,-9.480076550971717e-05,6.604445457458496,1220.9266357421875,1.8008320331573486,910.4562377929688,1447.6231689453125,15.859471321105957,210.12689208984375
347,1722.048828125,30.442977905273438,184.99307250976562,0.00012064365728292614,-0.00011444288975326344,5.500888824462891,1437.6429443359375,2.729994535446167,1048.1513671875,1476.563232421875,14.58197021484375,210.30430603027344
348,1764.729736328125,29.16817855834961,172.8663787841797,9.083018085220829e-05,-6.0876147472299635e-05,5.622325420379639,14904.7451171875,2.408785104751587,1059.8704833984375,1451.4893798828125,16.636272430419922,210.21548461914062
349,1883.614013671875,27.078401565551758,184.24342346191406,6.415133248083293e-05,-6.236785702640191e-05,5.786709308624268,2677.882568359375,2.148003101348877,1122.1190185546875,1392.5,16.0358943939209,210.8219757080078
350,2697.940185546875,29.338539123535156,192.0439910888672,3.569698674255051e-05,-1.4975443264120258e-05,5.795463562011719,3046.162841796875,2.113642692565918,1216.806640625,1351.94677734375,19.57192039489746,213.51072692871094
351,3146.758056640625,32.179744720458984,192.59912109375,4.227045064908452e-05,-6.919839506736025e-05,5.761381149291992,10116.02734375,2.194720506668091,1077.0269775390625,1179.8990478515625,25.332300186157227,215.38607788085938
352,4261.45263671875,29.199634552001953,183.34402465820312,8.39670465211384e-05,-8.341446664417163e-05,5.950335502624512,2715.0380859375,1.9289255142211914,1090.9635009765625,898.2933959960938,56.49889373779297,206.65203857421875
353,3511.595458984375,33.909324645996094,182.33843994140625,5.3204661526251584e-05,-7.094702596077695e-05,5.855521202087402,274478.71875,2.1207306385040283,1284.7723388671875,643.211181640625,35.41896438598633,209.3915252685547
354,4090.397705078125,31.422311782836914,161.40945434570312,5.996994877932593e-05,-8.318869367940351e-05,5.827756881713867,119876.8203125,2.0023539066314697,1093.7056884765625,561.2011108398438,56.4750862121582,217.11500549316406
355,4804.244140625,32.23615646362305,170.5154266357422,7.75576481828466e-05,-7.366203499259427e-05,5.65756893157959,2512.389892578125,2.268411636352539,1184.8931884765625,546.7919921875,65.4881591796875,214.1856689453125
356,4514.21630859375,29.955745697021484,174.73489379882812,9.099720773519948e-05,-9.456368570681661e-05,5.908985137939453,22473.8828125,2.0531492233276367,1105.6285400390625,459.9155578613281,58.79217529296875,214.6482391357422
357,4803.71630859375,30.39116668701172,184.66265869140625,7.7109805715736e-05,-8.08182085165754e-05,5.811175346374512,12419.6728515625,2.1207022666931152,1063.3299560546875,419.324951171875,59.44831085205078,211.36033630371094
358,5327.34619140625,29.86666488647461,169.534912109375,0.00010359982843510807,-0.0001060556314769201,5.805063247680664,2997.3564453125,2.005511999130249,1177.7672119140625,390.2955322265625,64.00759887695312,185.9778594970703
359,5382.94384765625,29.731595993041992,182.54519653320312,0.00010909022967098281,-0.0001238171971635893,5.857009410858154,1520.5078125,1.9661552906036377,1100.0587158203125,358.1005859375,61.91118240356445,197.69227600097656
360,4932.47216796875,18.695219039916992,156.92193603515625,8.069221075857058e-05,-7.998042565304786e-05,7.188063621520996,2186.12548828125,1.144174337387085,1057.734375,314.65753173828125,62.46336364746094,199.00924682617188
361,4916.7119140625,12.054603576660156,136.36439514160156,4.448308391147293e-05,-5.504303771886043e-05,8.592063903808594,712.082763671875,0.5892091989517212,995.69775390625,280.50775146484375,65.97251892089844,153.15516662597656
362,5183.5234375,14.984601020812988,191.5364532470703,6.22126244707033e-05,-5.905739817535505e-05,7.251950263977051,1405.66455078125,0.6429827213287354,983.2921752929688,231.00697326660156,62.790306091308594,208.3126220703125
363,4919.03857421875,23.820592880249023,165.87155151367188,7.823407941032201e-05,-8.866695134202018e-05,6.466790676116943,7466.69384765625,1.2393664121627808,984.1533203125,199.8111572265625,62.27547836303711,217.3435516357422
364,5417.6357421875,26.60666275024414,188.0882568359375,0.0001062745795934461,-0.00012392838834784925,6.186435699462891,3615.130126953125,1.245347261428833,1043.9827880859375,,63.8704833984375,
365,5566.44091796875,23.390323638916016,174.16925048828125,0.00014504030696116388,-0.0001595936482772231,6.4401726722717285,612.4407958984375,1.1071478128433228,1041.3782958984375,,66.11546325683594,
366,5132.89501953125,22.042877197265625,179.78164672851562,9.695113112684339e-05,-0.00011024605191778392,6.742852687835693,1538.661376953125,0.9654760956764221,1078.5716552734375,,61.92891311645508,
367,3907.971435546875,20.37186050415039,121.72737121582031,0.0015802908455953002,0.0013842529151588678,7.635661602020264,1749.3572998046875,9.993254661560059,1255.4097900390625,,62.61001968383789,
368,642.8103637695312,22.672056198120117,136.57406616210938,0.00033341668313369155,-1.9835177226923406e-05,7.245553493499756,26808.376953125,2.9937689304351807,1203.5384521484375,,13.962518692016602,
369,1264.8492431640625,30.48463249206543,173.77435302734375,9.20053935260512e-05,-6.699735240545124e-05,5.573301792144775,18496.763671875,2.564068555831909,1087.361083984375,1380.101806640625,14.301156997680664,210.5804443359375
370,1402.4437255859375,27.155580520629883,168.87371826171875,0.00011091460328316316,-9.886841871775687e-05,6.026231288909912,18424.6953125,2.2415521144866943,999.3358764648438,1425.4053955078125,21.27904510498047,210.13572692871094
371,1820.4156494140625,28.59703254699707,184.3251190185547,8.750944107305259e-05,-8.832183084450662e-05,5.727921009063721,8075.01611328125,2.315951347351074,1013.5011596679688,1690.2884521484375,15.86357593536377,211.3131866455078
372,2035.6295166015625,30.21719741821289,186.2165985107422,9.6729418146424e-05,-0.00010503915837034583,5.80968713760376,17020.18359375,2.143693447113037,1003.5032958984375,1783.4346923828125,14.816629409790039,211.4864044189453
373,3546.656494140625,30.96098518371582,188.80535888671875,4.6611487050540745e-05,-3.816253229160793e-05,5.762312889099121,2777.242919921875,2.2226457595825195,1209.686767578125,1617.0506591796875,35.21946716308594,200.81385803222656
374,4469.12353515625,30.39761734008789,192.96548461914062,0.00012030573998345062,-0.00013554721954278648,5.964235305786133,2560.513427734375,2.0823793411254883,1034.7620849609375,1293.2076416015625,60.13471603393555,171.91168212890625
375,4714.24462890625,30.227088928222656,189.66822814941406,0.00012467954366002232,-0.0001214644726132974,5.9409260749816895,4000.869873046875,2.0455009937286377,1185.20361328125,767.745361328125,64.3606948852539,177.223388671875
376,4562.30322265625,33.835792541503906,184.28553771972656,0.0001033045191434212,-0.00010353511606808752,5.751553058624268,8491.8349609375,2.3079605102539062,1062.870849609375,581.15576171875,57.817256927490234,190.74974060058594
377,3607.914794921875,34.58210754394531,180.68551635742188,6.022058369126171e-05,-6.19004713371396e-05,5.708583831787109,326993.34375,2.201787233352661,1167.7626953125,507.4465026855469,49.341827392578125,215.93045043945312
378,4248.44580078125,31.703298568725586,174.0909881591797,5.152508310857229e-05,-4.9763068091124296e-05,5.743267059326172,13610.2080078125,2.0391507148742676,1148.432373046875,493.55853271484375,55.12673568725586,216.71463012695312
379,4267.92138671875,31.299480438232422,166.09259033203125,5.922895797993988e-05,-7.147524593165144e-05,5.844921588897705,143298.390625,1.9585468769073486,1089.7869873046875,424.4248352050781,57.28083419799805,213.53529357910156
380,5183.8203125,30.21610450744629,172.0795440673828,7.704219751758501e-05,-8.500423427904025e-05,5.80932092666626,1675.1253662109375,2.062873363494873,1208.521484375,378.7827453613281,62.22711944580078,193.04026794433594
381,5184.5498046875,32.002708435058594,172.6793670654297,0.00010139858932234347,-9.89215332083404e-05,5.7127532958984375,4232.82080078125,2.2106645107269287,1072.6234130859375,357.10369873046875,61.854583740234375,203.97743225097656
382,5001.25,24.76408576965332,171.9315185546875,0.00010659575491445139,-0.00011597149568842724,6.1231369972229,6822.19921875,1.6462846994400024,1023.8500366210938,329.53607177734375,60.84814453125,213.2360382080078
383,4717.19970703125,11.934645652770996,175.3776397705078,7.751913653919473e-05,-8.60929794725962e-05,7.291729927062988,3097.5771484375,0.7765403389930725,894.7007446289062,303.7226257324219,60.54240417480469,221.70335388183594
384,5412.2763671875,13.73544692993164,168.26243591308594,7.167024159571156e-05,-6.335504440357909e-05,7.313785552978516,463.09552001953125,0.6577557325363159,1168.7913818359375,283.810302734375,62.76536178588867,208.90036010742188
385,5179.69873046875,19.857206344604492,156.44776916503906,7.703264418523759e-05,-7.195537182269618e-05,6.572523593902588,990.207763671875,1.0418000221252441,1177.7149658203125,221.3621826171875,61.9090461730957,210.94705200195312
386,4951.56494140625,22.229524612426758,184.35531616210938,0.00012162069469923154,-0.0001372011174680665,6.446784496307373,3752.129638671875,1.2353870868682861,918.7662963867188,195.72979736328125,60.88694763183594,221.0606231689453
387,5410.45849609375,19.851123809814453,170.55213928222656,0.00015382372657768428,-0.00014300986367743462,6.7139506340026855,701.8637084960938,0.8522816300392151,1143.9600830078125,,67.56792449951172,
388,5155.23291015625,18.91530418395996,156.00967407226562,0.00010353404650231823,-0.00011207147326786071,6.875219821929932,1432.34716796875,0.9266777634620667,1140.649169921875,,62.09105682373047,
389,4802.91357421875,16.19536590576172,110.33683013916016,8.010645979084074e-05,-9.587747626937926e-05,7.934235572814941,583.2335815429688,0.9149460196495056,1199.532470703125,,66.66014862060547,
390,4052.45166015625,18.140350341796875,149.59725952148438,0.0015861156862229109,0.0014348892727866769,7.590112209320068,572.705810546875,10.4325590133667,1587.3377685546875,,62.102359771728516,
391,846.8734130859375,21.73122787475586,132.7555694580078,0.00031753481016494334,7.659653056180105e-05,7.4803996086120605,29681.2890625,2.991265296936035,1224.626708984375,,15.47924518585205,
392,1138.1549072265625,27.0267391204834,168.8547821044922,0.00010034540173364803,-0.00010081355867441744,5.779486179351807,50533.39453125,2.1758413314819336,966.1408081054688,1349.778076171875,17.48206329345703,210.30323791503906
393,1520.1361083984375,29.57366371154785,180.32884216308594,0.00011191929661436006,-0.00011004477710230276,5.684096336364746,7663.6005859375,2.441593885421753,1085.0113525390625,1482.1763916015625,14.364287376403809,210.5398406982422
394,2115.456787109375,28.215633392333984,187.17861938476562,8.835744665702805e-05,-8.635690755909309e-05,5.746035099029541,4466.88134765625,2.181929111480713,1039.745361328125,2018.8507080078125,14.252869606018066,211.37835693359375
395,2816.267333984375,30.000057220458984,186.08587646484375,5.994658567942679e-05,-5.0616497901501134e-05,5.79048490524292,11394.65234375,2.0739641189575195,1019.6844482421875,2173.5263671875,18.411823272705078,211.77024841308594
396,3594.9033203125,32.719966888427734,172.2031707763672,4.706768595497124e-05,-4.4020569475833327e-05,5.776521682739258,15393.4619140625,2.11814022064209,1077.4017333984375,1409.34912109375,34.912147521972656,202.7671661376953
397,4555.75146484375,30.652536392211914,171.02194213867188,9.819297702051699e-05,-0.00012650543067138642,5.987654209136963,2993.309326171875,1.979081392288208,1117.6378173828125,968.5516967773438,59.543731689453125,166.8763885498047
398,5122.5830078125,28.352954864501953,181.2327117919922,0.0001389252138324082,-0.00013655009388457984,6.037101745605469,1476.0665283203125,1.909794807434082,1253.6746826171875,703.638671875,66.67000579833984,170.03298950195312
399,4930.0458984375,31.41893196105957,180.5297088623047,7.973342871991917e-05,-0.00010811925312737003,5.700730323791504,2141.163330078125,2.229863405227661,1070.56201171875,589.8348999023438,64.26477813720703,213.32882690429688
400,4865.78173828125,31.94342803955078,183.2798309326172,7.438907778123394e-05,-8.326792885782197e-05,5.752285480499268,33455.01953125,2.1214025020599365,1141.851806640625,525.3305053710938,61.22575378417969,207.85931396484375
401,4232.361328125,32.4161376953125,197.38905334472656,8.442513353656977e-05,-9.346024307888001e-05,5.876116752624512,266878.1875,2.0945231914520264,1182.8846435546875,490.0074768066406,54.479148864746094,210.14669799804688
402,4915.36865234375,28.123964309692383,205.1260223388672,0.00012279138900339603,-0.00012201938079670072,6.031649112701416,48244.671875,1.8247365951538086,925.351318359375,410.2597961425781,60.179443359375,189.33676147460938
403,4480.29833984375,26.807714462280273,179.90345764160156,0.0001145600326708518,-0.0001154503261204809,5.995569705963135,39171.515625,1.788907766342163,955.5836181640625,333.9888610839844,55.935752868652344,219.68038940429688
